날짜,SPX Index,SPXT Index,VOO US Equity,KBPMGO10 Index,148070 KS Equity
2009-12-07,1276570,2100950,#N/A N/A,191.2858,#N/A N/A
2009-12-08,1267960,2087040,#N/A N/A,192.1385,#N/A N/A
2009-12-09,1273820,2096910,#N/A N/A,192.1655,#N/A N/A
2009-12-10,1281210,2109260,#N/A N/A,191.4349,#N/A N/A
2009-12-11,1289800,2123760,#N/A N/A,191.7157,#N/A N/A
2009-12-14,1293760,2130370,#N/A N/A,191.6725,#N/A N/A
2009-12-15,1289350,2123110,#N/A N/A,192.3295,#N/A N/A
2009-12-16,1292140,2127720,#N/A N/A,191.6792,#N/A N/A
2009-12-17,1303410,2146370,#N/A N/A,191.7067,#N/A N/A
2009-12-18,1301630,2143470,#N/A N/A,192.4114,#N/A N/A
2009-12-21,1318360,2171050,#N/A N/A,192.1199,#N/A N/A
2009-12-22,1319360,2172730,#N/A N/A,191.0206,#N/A N/A
2009-12-23,1322750,2178780,#N/A N/A,191.5461,#N/A N/A
2009-12-24,1332340,2194590,#N/A N/A,191.1996,#N/A N/A
2009-12-25,1332340,2194590,#N/A N/A,191.2273,#N/A N/A
2009-12-28,1319220,2173270,#N/A N/A,190.9378,#N/A N/A
2009-12-29,1314510,2165870,#N/A N/A,190.8392,#N/A N/A
2009-12-30,1311720,2161480,#N/A N/A,190.9404,#N/A N/A
2009-12-31,1291350,2127920,#N/A N/A,190.9685,#N/A N/A
2010-01-01,1291350,2127920,#N/A N/A,190.9964,#N/A N/A
2010-01-04,1303610,2148240,#N/A N/A,190.6324,#N/A N/A
2010-01-05,1294330,2132950,#N/A N/A,191.528,#N/A N/A
2010-01-06,1291710,2129560,#N/A N/A,191.3076,#N/A N/A
2010-01-07,1294340,2134010,#N/A N/A,192.4556,#N/A N/A
2010-01-08,1288560,2124500,#N/A N/A,191.4911,#N/A N/A
2010-01-11,1284960,2118550,#N/A N/A,191.4131,#N/A N/A
2010-01-12,1276260,2104210,#N/A N/A,191.5735,#N/A N/A
2010-01-13,1287320,2122650,#N/A N/A,191.7233,#N/A N/A
2010-01-14,1287310,2122670,#N/A N/A,191.9993,#N/A N/A
2010-01-15,1280480,2111490,#N/A N/A,191.5809,#N/A N/A
2010-01-18,1280480,2111490,#N/A N/A,191.4898,#N/A N/A
2010-01-19,1295970,2137030,#N/A N/A,192.1794,#N/A N/A
2010-01-20,1302430,2148020,#N/A N/A,192.2094,#N/A N/A
2010-01-21,1277960,2107710,#N/A N/A,192.2372,#N/A N/A
2010-01-22,1256880,2072950,#N/A N/A,192.3895,#N/A N/A
2010-01-25,1257900,2074660,#N/A N/A,192.3489,#N/A N/A
2010-01-26,1261230,2080190,#N/A N/A,192.8738,#N/A N/A
2010-01-27,1276560,2105550,#N/A N/A,192.5289,#N/A N/A
2010-01-28,1250460,2062680,#N/A N/A,191.9378,#N/A N/A
2010-01-29,1245040,2053760,#N/A N/A,192.5048,#N/A N/A
2010-02-01,1267980,2091590,#N/A N/A,192.4628,#N/A N/A
2010-02-02,1274940,2103090,#N/A N/A,192.617,#N/A N/A
2010-02-03,1260230,2079520,#N/A N/A,192.446,#N/A N/A
2010-02-04,1249210,2061390,#N/A N/A,192.4757,#N/A N/A
2010-02-05,1259570,2078500,#N/A N/A,193.047,#N/A N/A
2010-02-08,1236110,2040440,#N/A N/A,192.8036,#N/A N/A
2010-02-09,1244060,2053640,#N/A N/A,192.708,#N/A N/A
2010-02-10,1240640,2048530,#N/A N/A,192.8116,#N/A N/A
2010-02-11,1247140,2059560,#N/A N/A,193.3364,#N/A N/A
2010-02-12,1246660,2059190,#N/A N/A,193.6138,#N/A N/A
2010-02-15,1246660,2059190,#N/A N/A,193.6973,#N/A N/A
2010-02-16,1256250,2075330,#N/A N/A,193.604,#N/A N/A
2010-02-17,1256830,2076630,#N/A N/A,193.7212,#N/A N/A
2010-02-18,1269200,2097240,#N/A N/A,193.9972,#N/A N/A
2010-02-19,1280040,2115480,#N/A N/A,193.7757,#N/A N/A
2010-02-22,1274000,2105530,#N/A N/A,193.9823,#N/A N/A
2010-02-23,1267330,2094520,#N/A N/A,194.2595,#N/A N/A
2010-02-24,1274400,2106610,#N/A N/A,194.9052,#N/A N/A
2010-02-25,1288020,2129650,#N/A N/A,196.0504,#N/A N/A
2010-02-26,1275740,2109430,#N/A N/A,196.0778,#N/A N/A
2010-03-01,1287310,2128610,#N/A N/A,196.16,#N/A N/A
2010-03-02,1281580,2119150,#N/A N/A,196.1878,#N/A N/A
2010-03-03,1277770,2113160,#N/A N/A,196.5913,#N/A N/A
2010-03-04,1286700,2127980,#N/A N/A,197.1251,#N/A N/A
2010-03-05,1291170,2135450,#N/A N/A,197.5277,#N/A N/A
2010-03-08,1290440,2134620,#N/A N/A,197.483,#N/A N/A
2010-03-09,1294460,2141390,#N/A N/A,197.7582,#N/A N/A
2010-03-10,1292530,2138460,#N/A N/A,197.9153,#N/A N/A
2010-03-11,1303860,2157920,#N/A N/A,199.5016,#N/A N/A
2010-03-12,1294890,2143100,#N/A N/A,200.1815,#N/A N/A
2010-03-15,1307620,2164210,#N/A N/A,200.1309,#N/A N/A
2010-03-16,1314600,2175780,#N/A N/A,200.5952,#N/A N/A
2010-03-17,1314260,2175260,#N/A N/A,201.0592,#N/A N/A
2010-03-18,1322490,2188910,#N/A N/A,201.8325,#N/A N/A
2010-03-19,1316080,2178300,#N/A N/A,201.984,#N/A N/A
2010-03-22,1326220,2195160,#N/A N/A,202.5889,#N/A N/A
2010-03-23,1332560,2205910,#N/A N/A,200.8966,#N/A N/A
2010-03-24,1331610,2204340,#N/A N/A,199.1497,#N/A N/A
2010-03-25,1330090,2201840,#N/A N/A,200.3045,#N/A N/A
2010-03-26,1333000,2206660,#N/A N/A,199.8082,#N/A N/A
2010-03-29,1326970,2197080,#N/A N/A,198.7179,#N/A N/A
2010-03-30,1327700,2198520,#N/A N/A,198.7443,#N/A N/A
2010-03-31,1322220,2189480,#N/A N/A,199.288,#N/A N/A
2010-04-01,1323420,2191550,#N/A N/A,199.833,#N/A N/A
2010-04-02,1323420,2191550,#N/A N/A,199.6007,#N/A N/A
2010-04-05,1332340,2206400,#N/A N/A,199.2901,#N/A N/A
2010-04-06,1335150,2211060,#N/A N/A,199.5748,#N/A N/A
2010-04-07,1326950,2198430,#N/A N/A,200.3793,#N/A N/A
2010-04-08,1332730,2208090,#N/A N/A,201.2748,#N/A N/A
2010-04-09,1328910,2201780,#N/A N/A,201.0391,#N/A N/A
2010-04-12,1334610,2211270,#N/A N/A,199.6877,#N/A N/A
2010-04-13,1342570,2224620,#N/A N/A,199.6249,#N/A N/A
2010-04-14,1345460,2229430,#N/A N/A,199.0926,#N/A N/A
2010-04-15,1346740,2231560,#N/A N/A,199.3763,#N/A N/A
2010-04-16,1328090,2200650,#N/A N/A,199.9183,#N/A N/A
2010-04-19,1342270,2224180,#N/A N/A,199.8676,#N/A N/A
2010-04-20,1345940,2230270,#N/A N/A,199.8955,#N/A N/A
2010-04-21,1339620,2219820,#N/A N/A,199.4446,#N/A N/A
2010-04-22,1345250,2229260,#N/A N/A,199.9456,#N/A N/A
2010-04-23,1348170,2234100,#N/A N/A,200.3501,#N/A N/A
2010-04-26,1337260,2216030,#N/A N/A,200.5539,#N/A N/A
